s<0.10.0>,290,203,4,199
s<0.0.0>,4553,3753,3719,34
s<0.10.0>,581,203,0,203
s<0.10.0>,3022,203,0,203
s<0.50.0>,21120,7055,3675,3380
s<0.66.0>,492,462,368,94
s<0.50.0>,35773,21538,11547,9991
s<0.84.0>,14301,11081,11034,47
s<0.84.0>,18468,15184,1014,14170
s<0.66.0>,825,135,0,135
s<0.50.0>,53759,39133,11756,27377
s<0.49.0>,474,143,47,96
